Width,Height,Label
0.29623567921440264,0.5189873417721519,tree
0.36006546644844517,0.4472573839662447,bicycle
0.4959083469721768,0.40717299578059074,car
0.33878887070376434,0.1751054852320675,clock
0.4762684124386252,0.36075949367088606,fish
0.4320785597381342,0.3059071729957806,guitar
0.33060556464811786,0.6139240506329114,house
0.40425531914893614,0.630801687763713,pencil
0.5351882160392799,0.729957805907173,tree
0.45990180032733224,0.34810126582278483,bicycle
0.6072013093289689,0.17932489451476794,car
0.24713584288052373,0.2805907172995781,clock
0.27495908346972175,0.13291139240506328,fish
0.45171849427168576,0.1350210970464135,guitar
0.2978723404255319,0.47468354430379744,house
0.1718494271685761,0.2489451476793249,pencil
0.24058919803600654,0.6561181434599156,tree
0.45662847790507366,0.37130801687763715,bicycle
0.40589198036006546,0.31223628691983124,car
0.36661211129296234,0.4388185654008439,clock
0.49754500818330605,0.27848101265822783,fish
0.5433715220949263,0.609704641350211,guitar
0.46808510638297873,0.6962025316455697,house
0.23731587561374795,0.22573839662447256,pencil
0.41898527004909986,0.6012658227848101,tree
0.425531914893617,0.3670886075949367,bicycle
0.5270049099836334,0.33544303797468356,car
0.2864157119476268,0.39029535864978904,clock
0.18494271685761046,0.11392405063291139,fish
0.265139116202946,0.6329113924050633,guitar
0.2520458265139116,0.4008438818565401,house
0.062193126022913256,0.5907172995780591,pencil
0.4320785597381342,0.5907172995780591,tree
0.32405891980360063,0.26582278481012656,bicycle
0.3895253682487725,0.3080168776371308,car
0.2684124386252046,0.37130801687763715,clock
0.37643207855973815,0.2320675105485232,fish
0.2144026186579378,0.5464135021097046,guitar
0.3044189852700491,0.5147679324894515,house
0.309328968903437,0.3459915611814346,pencil
0.3158756137479542,0.5506329113924051,tree
0.4075286415711948,0.38396624472573837,bicycle
0.5711947626841244,0.339662447257384,car
0.469721767594108,0.540084388185654,clock
0.4402618657937807,0.33755274261603374,fish
0.5286415711947627,0.5485232067510548,guitar
0.33387888707037644,0.5421940928270043,house
0.5090016366612111,0.052742616033755275,pencil
0.5122749590834698,0.6139240506329114,tree
0.29623567921440264,0.1962025316455696,bicycle
0.4844517184942717,0.2489451476793249,car
0.3109656301145663,0.36075949367088606,clock
0.4337152209492635,0.26582278481012656,fish
0.25859247135842883,0.15611814345991562,guitar
0.3076923076923077,0.4704641350210971,house
0.02618657937806874,0.3270042194092827,pencil
0.27495908346972175,0.4219409282700422,tree
0.4320785597381342,0.35654008438818563,bicycle
0.5106382978723404,0.2616033755274262,car
0.4353518821603928,0.4978902953586498,clock
0.49754500818330605,0.23628691983122363,fish
0.32242225859247137,0.6540084388185654,guitar
0.4909983633387889,0.350210970464135,house
0.40589198036006546,0.45358649789029537,pencil
0.37643207855973815,0.48523206751054854,tree
0.2684124386252046,0.26371308016877637,bicycle
0.5515548281505729,0.3080168776371308,car
0.5253682487725041,0.6286919831223629,clock
0.42716857610474634,0.2552742616033755,fish
0.2618657937806874,0.6729957805907173,guitar
0.265139116202946,0.5232067510548524,house
0.44680851063829785,0.40717299578059074,pencil
0.29132569558101473,0.4957805907172996,tree
0.3502454991816694,0.2489451476793249,bicycle
0.3567921440261866,0.16666666666666666,car
0.36333878887070375,0.4092827004219409,clock
0.3076923076923077,0.16455696202531644,fish
0.4386252045826514,0.35864978902953587,guitar
0.13747954173486088,0.21729957805907174,house
0.28314238952536824,0.21518987341772153,pencil
0.23076923076923078,0.4240506329113924,tree
0.40916530278232405,0.3143459915611814,bicycle
0.48117839607201307,0.2974683544303797,car
0.3502454991816694,0.5168776371308017,clock
0.49918166939443537,0.2679324894514768,fish
0.18166939443535188,0.6160337552742616,guitar
0.5106382978723404,0.510548523206751,house
0.18985270049099837,0.5316455696202531,pencil
0.4762684124386252,0.6329113924050633,tree
0.49754500818330605,0.6919831223628692,bicycle
0.6317512274959084,0.79957805907173,car
0.39279869067103107,0.5548523206751055,clock
0.4320785597381342,0.45569620253164556,fish
0.5548281505728314,0.5506329113924051,guitar
0.5990180032733224,0.8417721518987342,house
0.4353518821603928,0.6371308016877637,pencil
0.6235679214402619,0.8818565400843882,tree
0.24058919803600654,0.17932489451476794,bicycle
0,0,car
0.3011456628477905,0.3924050632911392,clock
0.42225859247135844,0.22362869198312235,fish
0.49427168576104746,0.3881856540084388,guitar
0.24386252045826515,0.37130801687763715,house
0.37643207855973815,0.5337552742616034,pencil
0.22585924713584288,0.46624472573839665,tree
0.4386252045826514,0.35443037974683544,bicycle
0.2176759410801964,0.4282700421940928,car
0.29623567921440264,0.39662447257383965,clock
0.3109656301145663,0.540084388185654,fish
0.3060556464811784,0.5063291139240507,guitar
0.2160392798690671,0.339662447257384,house
0.07692307692307693,0.41983122362869196,pencil
0.4157119476268412,0.5042194092827004,tree
0.23895253682487724,0.16033755274261605,bicycle
0.32733224222585927,0.22784810126582278,car
0.1734860883797054,0.3227848101265823,clock
0.28314238952536824,0.06751054852320675,fish
0.21112929623567922,0.1729957805907173,guitar
0.24058919803600654,0.26582278481012656,house
0.20130932896890344,0.19831223628691982,pencil
0.1685761047463175,0.32489451476793246,tree
0.35842880523731585,0.21518987341772153,bicycle
0.3518821603927987,0.15822784810126583,car
0.337152209492635,0.4008438818565401,clock
0.5400981996726678,0.2721518987341772,fish
0.5859247135842881,0.27637130801687765,guitar
0.4909983633387889,0.4008438818565401,house
0.22749590834697217,0.2552742616033755,pencil
0.40098199672667756,0.6751054852320675,tree
0.4500818330605565,0.4620253164556962,bicycle
0.5679214402618658,0.2320675105485232,car
0.4909983633387889,0.6603375527426161,clock
0.45171849427168576,0.2468354430379747,fish
0.24877250409165302,0.5780590717299579,guitar
0.4206219312602291,0.6033755274261603,house
0.18166939443535188,0.5632911392405063,pencil
0.37643207855973815,0.569620253164557,tree
0.27495908346972175,0.3206751054852321,bicycle
0.46317512274959083,0.31223628691983124,car
0.25859247135842883,0.32489451476793246,clock
0.22749590834697217,0.16877637130801687,fish
0.44189852700491,0.29957805907172996,guitar
0.39279869067103107,0.35864978902953587,house
0.22749590834697217,0.27848101265822783,pencil
0.15711947626841244,0.3037974683544304,tree
0.42716857610474634,0.2974683544303797,bicycle
0.5597381342062193,0.33755274261603374,car
0.3698854337152209,0.5,clock
0.5040916530278232,0.6518987341772152,fish
0.5548281505728314,0.7320675105485233,guitar
0.48117839607201307,0.5780590717299579,house
0.469721767594108,0.6497890295358649,pencil
0.36006546644844517,0.5590717299578059,tree
0.28805237315875615,0.21729957805907174,bicycle
0.5597381342062193,0.33544303797468356,car
0.3027823240589198,0.37341772151898733,clock
0.5106382978723404,0.2510548523206751,fish
0.5204582651391162,0.24472573839662448,guitar
0.3027823240589198,0.729957805907173,house
0.44353518821603927,0.22784810126582278,pencil
0.29623567921440264,0.6518987341772152,tree
0.45171849427168576,0.4451476793248945,bicycle
0.32405891980360063,0.23839662447257384,car
0.31751227495908346,0.4641350210970464,clock
0.281505728314239,0.12869198312236288,fish
0.2193126022913257,0.729957805907173,guitar
0.3453355155482815,0.4177215189873418,house
0.20130932896890344,0.5717299578059072,pencil
0.2765957446808511,0.48523206751054854,tree
0.20621931260229132,0.2742616033755274,bicycle
0.28477905073649756,0.229957805907173,car
0.2520458265139116,0.4472573839662447,clock
0.2602291325695581,0.16033755274261605,fish
0.397708674304419,0.5864978902953587,guitar
0.41407528641571195,0.35654008438818563,house
0.09165302782324058,0.350210970464135,pencil
0.5270049099836334,0.4978902953586498,tree
0.2995090016366612,0.22362869198312235,bicycle
0.4582651391162029,0.32489451476793246,car
0.1702127659574468,0.14345991561181434,clock
0.24713584288052373,0.1350210970464135,fish
0.42225859247135844,0.25949367088607594,guitar
0.24713584288052373,0.28270042194092826,house
0.03927986906710311,0.3037974683544304,pencil
0.3044189852700491,0.4578059071729958,tree
0.28805237315875615,0.34177215189873417,bicycle
0.49427168576104746,0.3649789029535865,car
0.309328968903437,0.4050632911392405,clock
0.2733224222585925,0.18143459915611815,fish
0.2635024549918167,0.510548523206751,guitar
0.22913256955810146,0.3881856540084388,house
0.2078559738134206,0.5168776371308017,pencil
0.19476268412438624,0.35443037974683544,tree
0.502454991816694,0.37341772151898733,bicycle
0.55810147299509,0.3291139240506329,car
0.2553191489361702,0.39451476793248946,clock
0.5400981996726678,0.3670886075949367,fish
0.5433715220949263,0.2848101265822785,guitar
0.4746317512274959,0.5021097046413502,house
0.0425531914893617,0.46624472573839665,pencil
0.337152209492635,0.6392405063291139,tree
0.4500818330605565,0.3206751054852321,bicycle
0.5171849427168577,0.2468354430379747,car
0.27495908346972175,0.41350210970464135,clock
0.37643207855973815,0.1540084388185654,fish
0.16039279869067102,0.5991561181434599,guitar
0.45171849427168576,0.4978902953586498,house
0.09165302782324058,0.43670886075949367,pencil
0.49263502454991814,0.609704641350211,tree
0.5106382978723404,0.4345991561181435,bicycle
0.6153846153846154,0.2742616033755274,car
0.3993453355155483,0.4240506329113924,clock
0.49263502454991814,0.2510548523206751,fish
0.4664484451718494,0.19198312236286919,guitar
0.35842880523731585,0.7489451476793249,house
0.14402618657937807,0.6666666666666666,pencil
0.44353518821603927,0.740506329113924,tree
0.37970540098199673,0.3860759493670886,bicycle
0.3698854337152209,0.23839662447257384,car
0.23404255319148937,0.3037974683544304,clock
0.28477905073649756,0.15822784810126583,fish
0.22913256955810146,0.2974683544303797,guitar
0.18330605564648117,0.27637130801687765,house
0.15057283142389524,0.20042194092827004,pencil
0.25859247135842883,0.37130801687763715,tree
0.42716857610474634,0.5295358649789029,bicycle
0.5973813420621932,0.4240506329113924,car
0.27986906710310966,0.3881856540084388,clock
0.4844517184942717,0.3227848101265823,fish
0.546644844517185,0.7320675105485233,guitar
0.27823240589198034,0.5126582278481012,house
0.3060556464811784,0.3628691983122363,pencil
0.4500818330605565,0.740506329113924,tree
0.5400981996726678,0.4177215189873418,bicycle
0.5351882160392799,0.35864978902953587,car
0.5433715220949263,0.7784810126582279,clock
0.3486088379705401,0.229957805907173,fish
0.24386252045826515,0.689873417721519,guitar
0.6448445171849427,0.6582278481012658,house
0.1260229132569558,0.6118143459915611,pencil
0.5237315875613748,0.8438818565400844,tree
0.37970540098199673,0.35443037974683544,bicycle
0.36006546644844517,0.2468354430379747,car
0.3076923076923077,0.3860759493670886,clock
0.40425531914893614,0.3628691983122363,fish
0.5040916530278232,0.5654008438818565,guitar
0.3993453355155483,0.4704641350210971,house
0.3518821603927987,0.4388185654008439,pencil
0.49918166939443537,0.5590717299578059,tree
0.3567921440261866,0.2890295358649789,bicycle
0.5908346972176759,0.37763713080168776,car
0.15057283142389524,0.19831223628691982,clock
0.35842880523731585,0.1518987341772152,fish
0.37315875613747956,0.5970464135021097,guitar
0.3780687397708674,0.6033755274261603,house
0.28477905073649756,0.3291139240506329,pencil
0.32569558101472995,0.5654008438818565,tree
0.4026186579378069,0.42616033755274263,bicycle
0.337152209492635,0.20464135021097046,car
0.3355155482815057,0.3438818565400844,clock
0.32896890343698854,0.14556962025316456,fish
0.4075286415711948,0.25738396624472576,guitar
0.3617021276595745,0.6582278481012658,house
0.3469721767594108,0.5084388185654009,pencil
0.2765957446808511,0.4936708860759494,tree
0.45499181669394434,0.4409282700421941,bicycle
0.46153846153846156,0.2742616033755274,car
0.3944353518821604,0.48523206751054854,clock
0.35515548281505727,0.20675105485232068,fish
0.5826513911620295,0.29535864978902954,guitar
0.32733224222585927,0.5316455696202531,house
0.04091653027823241,0.5759493670886076,pencil
0.37152209492635024,0.6012658227848101,tree
0.3436988543371522,0.2805907172995781,bicycle
0.4713584288052373,0.23417721518987342,car
0.40425531914893614,0.4810126582278481,clock
0.39279869067103107,0.1160337552742616,fish
0.46153846153846156,0.8122362869198312,guitar
0.46808510638297873,0.46624472573839665,house
0.6121112929623568,0.7194092827004219,pencil
0.37479541734860883,0.5147679324894515,tree
0.5662847790507365,0.5358649789029536,bicycle
0.5515548281505729,0.5949367088607594,car
0.4533551554828151,0.5253164556962026,clock
0.5335515548281505,0.580168776371308,fish
0.43044189852700493,0.5949367088607594,guitar
0.6497545008183306,0.7362869198312236,house
0.06873977086743044,0.7236286919831224,pencil
0.6497545008183306,0.6540084388185654,tree
0.37643207855973815,0.350210970464135,bicycle
0.4877250409165303,0.2911392405063291,car
0.35515548281505727,0.49156118143459915,clock
0.32896890343698854,0.3059071729957806,fish
0.40589198036006546,0.3206751054852321,guitar
0.281505728314239,0.5358649789029536,house
0.24549918166939444,0.36075949367088606,pencil
0.3060556464811784,0.45569620253164556,tree
0.48117839607201307,0.3670886075949367,bicycle
0.5564648117839607,0.3459915611814346,car
0.14893617021276595,0.3037974683544304,clock
0.32078559738134205,0.15822784810126583,fish
0.27823240589198034,0.3987341772151899,guitar
0.3076923076923077,0.47257383966244726,house
0.15711947626841244,0.4620253164556962,pencil
0.24713584288052373,0.6244725738396625,tree
0.281505728314239,0.3649789029535865,bicycle
0.3649754500818331,0.48945147679324896,car
0.40425531914893614,0.6434599156118144,clock
0.2176759410801964,0.21518987341772153,fish
0.45499181669394434,0.8248945147679325,guitar
0.35515548281505727,0.5421940928270043,house
0.44844517184942717,0.6371308016877637,pencil
0.5270049099836334,0.43248945147679324,tree
0.4451718494271686,0.26371308016877637,bicycle
0.425531914893617,0.25316455696202533,car
0.29296235679214405,0.3037974683544304,clock
0.2995090016366612,0.17721518987341772,fish
0.5761047463175123,0.6919831223628692,guitar
0.3567921440261866,0.3860759493670886,house
0.23895253682487724,0.2721518987341772,pencil
0.32242225859247137,0.5358649789029536,tree
0.49754500818330605,0.3818565400843882,bicycle
0.37643207855973815,0.2489451476793249,car
0.27495908346972175,0.2974683544303797,clock
0.4157119476268412,0.21940928270042195,fish
0.1702127659574468,0.5780590717299579,guitar
0.1407528641571195,0.3459915611814346,house
0.35515548281505727,0.0970464135021097,pencil
0.4075286415711948,0.5886075949367089,tree
0.41898527004909986,0.35443037974683544,bicycle
0.3911620294599018,0.27848101265822783,car
0.19967266775777415,0.22573839662447256,clock
0.38461538461538464,0.2805907172995781,fish
0.4877250409165303,0.4620253164556962,guitar
0.2995090016366612,0.39029535864978904,house
0.21112929623567922,0.21518987341772153,pencil
0.3044189852700491,0.5590717299578059,tree
0.3698854337152209,0.37763713080168776,bicycle
0.3322422258592471,0.3333333333333333,car
0.39279869067103107,0.5379746835443038,clock
0.2945990180032733,0.20253164556962025,fish
0.21112929623567922,0.6877637130801688,guitar
0.2635024549918167,0.4957805907172996,house
0.16366612111292964,0.41983122362869196,pencil
0.42716857610474634,0.7172995780590717,tree
0.27168576104746317,0.26582278481012656,bicycle
0.38461538461538464,0.20675105485232068,car
0.2978723404255319,0.3881856540084388,clock
0.41407528641571195,0.24472573839662448,fish
0.3649754500818331,0.5485232067510548,guitar
0.3076923076923077,0.49156118143459915,house
0.2520458265139116,0.45147679324894513,pencil
0.27168576104746317,0.4831223628691983,tree
0.3993453355155483,0.39662447257383965,bicycle
0.5155482815057283,0.29535864978902954,car
0.15711947626841244,0.22784810126582278,clock
0.3322422258592471,0.189873417721519,fish
0.41080196399345337,0.4430379746835443,guitar
0.18985270049099837,0.5232067510548524,house
0.02618657937806874,0.35232067510548526,pencil
0.6121112929623568,0.679324894514768,tree
0.2700490998363339,0.31223628691983124,bicycle
0.6153846153846154,0.39451476793248946,car
0.353518821603928,0.5295358649789029,clock
0.33060556464811786,0.3270042194092827,fish
0.23404255319148937,0.6645569620253164,guitar
0.46481178396072015,0.5548523206751055,house
0.07692307692307693,0.4240506329113924,pencil
0.36006546644844517,0.6054852320675106,tree
0.46808510638297873,0.43037974683544306,bicycle
0.6055646481178396,0.270042194092827,car
0.26677577741407527,0.41139240506329117,clock
0.42225859247135844,0.2320675105485232,fish
0.6333878887070377,0.26582278481012656,guitar
0.23895253682487724,0.38396624472573837,house
0.06382978723404255,0.7088607594936709,pencil
0.5793780687397708,0.8122362869198312,tree
0.33387888707037644,0.2742616033755274,bicycle
0.34206219312602293,0.20464135021097046,car
0.29296235679214405,0.37341772151898733,clock
0.33387888707037644,0.1729957805907173,fish
0.20130932896890344,0.5611814345991561,guitar
0.20294599018003273,0.3459915611814346,house
0.2225859247135843,0.32489451476793246,pencil
0.15875613747954173,0.379746835443038,tree
0.2765957446808511,0.21940928270042195,bicycle
0.5155482815057283,0.25738396624472576,car
0.19967266775777415,0.2468354430379747,clock
0.20294599018003273,0.38396624472573837,fish
0.4402618657937807,0.21518987341772153,guitar
0.19148936170212766,0.3987341772151899,house
0.04582651391162029,0.33755274261603374,pencil
0.2635024549918167,0.5274261603375527,tree
0.6382978723404256,0.5654008438818565,bicycle
0.5188216039279869,0.3649789029535865,car
0.3044189852700491,0.41139240506329117,clock
0.5384615384615384,0.2489451476793249,fish
0.6104746317512275,0.7658227848101266,guitar
0.5368248772504092,0.48523206751054854,house
0.2684124386252046,0.4451476793248945,pencil
0.46153846153846156,0.7130801687763713,tree
0.4026186579378069,0.46835443037974683,bicycle
0.5073649754500819,0.3459915611814346,car
0.2569558101472995,0.3628691983122363,clock
0.46317512274959083,0.33755274261603374,fish
0.3142389525368249,0.7151898734177216,guitar
0.49427168576104746,0.41561181434599154,house
0.23895253682487724,0.6476793248945147,pencil
0.5237315875613748,0.7383966244725738,tree
0.45171849427168576,0.35232067510548526,bicycle
0.4451718494271686,0.2088607594936709,car
0.43044189852700493,0.5611814345991561,clock
0.15875613747954173,0.22784810126582278,fish
0.32078559738134205,0.5232067510548524,guitar
0.2635024549918167,0.4704641350210971,house
0.3469721767594108,0.5421940928270043,pencil
0.4206219312602291,0.5991561181434599,tree
0.22422258592471359,0.1962025316455696,bicycle
0.37643207855973815,0.2088607594936709,car
0.2553191489361702,0.28270042194092826,clock
0.397708674304419,0.3755274261603376,fish
0.4157119476268412,0.15822784810126583,guitar
0.4500818330605565,0.4029535864978903,house
0.18657937806873978,0.3649789029535865,pencil
0.3142389525368249,0.4704641350210971,tree
0.353518821603928,0.2679324894514768,bicycle
0.5057283142389526,0.29324894514767935,car
0.33060556464811786,0.41139240506329117,clock
0.3404255319148936,0.2974683544303797,fish
0.24386252045826515,0.45358649789029537,guitar
0.19639934533551553,0.310126582278481,house
0.281505728314239,0.43670886075949367,pencil
0.6481178396072013,0.6434599156118144,tree
0.32242225859247137,0.29324894514767935,bicycle
0.4844517184942717,0.7215189873417721,car
0.26677577741407527,0.4177215189873418,clock
0.4206219312602291,0.2679324894514768,fish
0.40916530278232405,0.5147679324894515,guitar
0.3322422258592471,0.5443037974683544,house
0.06546644844517185,0.4029535864978903,pencil
0.37479541734860883,0.6244725738396625,tree
0.5417348608837971,0.47257383966244726,bicycle
0.55810147299509,0.29957805907172996,car
0.40916530278232405,0.4345991561181435,clock
0.48936170212765956,0.4240506329113924,fish
0.397708674304419,0.5274261603375527,guitar
0.5270049099836334,0.5759493670886076,house
0.35515548281505727,0.4873417721518987,pencil
0.4762684124386252,0.6877637130801688,tree
0.40589198036006546,0.5527426160337553,bicycle
0.5711947626841244,0.39029535864978904,car
0.3486088379705401,0.47468354430379744,clock
0.5319148936170213,0.3628691983122363,fish
0.3617021276595745,0.689873417721519,guitar
0.3829787234042553,0.6012658227848101,house
0.2700490998363339,0.6455696202531646,pencil
0.5237315875613748,0.7341772151898734,tree
0.4959083469721768,0.43037974683544306,bicycle
0.6219312602291326,0.32489451476793246,car
0.4746317512274959,0.5485232067510548,clock
0.4795417348608838,0.5126582278481012,fish
0.5057283142389526,0.7637130801687764,guitar
0.41243862520458263,0.5295358649789029,house
0.28477905073649756,0.7046413502109705,pencil
0.4238952536824877,0.6139240506329114,tree
0.47299509001636664,0.29957805907172996,bicycle
0.425531914893617,0.1962025316455696,car
0.45499181669394434,0.37341772151898733,clock
0.4582651391162029,0.36075949367088606,fish
0.32405891980360063,0.569620253164557,guitar
0.220949263502455,0.33122362869198313,house
0.337152209492635,0.5232067510548524,pencil
0.3469721767594108,0.48945147679324896,tree
0.3322422258592471,0.5295358649789029,bicycle
0.5384615384615384,0.3860759493670886,car
0.24713584288052373,0.22573839662447256,clock
0.6055646481178396,0.350210970464135,fish
0.11947626841243862,0.41561181434599154,guitar
0.3436988543371522,0.5654008438818565,house
0.1276595744680851,0.29324894514767935,pencil
0.004909983633387889,0.24472573839662448,tree
0.16202945990180032,0.2911392405063291,bicycle
0.25368248772504093,0.5042194092827004,car
0.10474631751227496,0.23839662447257384,clock
0.3780687397708674,0.25316455696202533,fish
0.0016366612111292963,0.010548523206751054,guitar
0.3322422258592471,0.5274261603375527,house
0.05564648117839607,0.20253164556962025,pencil
0.3355155482815057,0.5379746835443038,tree
0.42716857610474634,0.4177215189873418,bicycle
0.4664484451718494,0.2468354430379747,car
0.309328968903437,0.4388185654008439,clock
0.45662847790507366,0.34177215189873417,fish
0.4582651391162029,0.5886075949367089,guitar
0.337152209492635,0.5611814345991561,house
0.49918166939443537,0.6033755274261603,pencil
0.353518821603928,0.6624472573839663,tree
0.3944353518821604,0.4177215189873418,bicycle
0.5090016366612111,0.3691983122362869,car
0.40425531914893614,0.5864978902953587,clock
0.48117839607201307,0.2869198312236287,fish
0.46317512274959083,0.7046413502109705,guitar
0.513911620294599,0.48523206751054854,house
0.3486088379705401,0.5147679324894515,pencil
0.37643207855973815,0.6329113924050633,tree
0.3486088379705401,0.32489451476793246,bicycle
0.5008183306055647,0.33122362869198313,car
0.23567921440261866,0.35864978902953587,clock
0.4402618657937807,0.21308016877637131,fish
0.502454991816694,0.22784810126582278,guitar
0.32078559738134205,0.35232067510548526,house
0.20130932896890344,0.49156118143459915,pencil
0.3567921440261866,0.48945147679324896,tree
0.45662847790507366,0.35232067510548526,bicycle
0.5057283142389526,0.44936708860759494,car
0.2733224222585925,0.35864978902953587,clock
0.3060556464811784,0.2088607594936709,fish
0.21112929623567922,0.5168776371308017,guitar
0.41898527004909986,0.6139240506329114,house
0.24549918166939444,0.3987341772151899,pencil
0.6546644844517185,0.7911392405063291,tree
0.44189852700491,0.26371308016877637,bicycle
0.5810147299509002,0.5063291139240507,car
0.5351882160392799,0.5443037974683544,clock
0.563011456628478,0.41561181434599154,fish
0.5875613747954174,0.37341772151898733,guitar
0.6170212765957447,0.5063291139240507,house
0.4500818330605565,0.3881856540084388,pencil
0.46317512274959083,0.6687763713080169,tree
0.36333878887070375,0.27848101265822783,bicycle
0.4026186579378069,0.2890295358649789,car
0.19476268412438624,0.2616033755274262,clock
0.337152209492635,0.17088607594936708,fish
0.1734860883797054,0.6940928270042194,guitar
0.14402618657937807,0.2109704641350211,house
0.16202945990180032,0.3291139240506329,pencil
0.33878887070376434,0.4050632911392405,tree
0.49263502454991814,0.18565400843881857,bicycle
0.4402618657937807,0.13924050632911392,car
0.2618657937806874,0.339662447257384,clock
0.5695581014729951,0.17721518987341772,fish
0.5368248772504092,0.3628691983122363,guitar
0.2553191489361702,0.37341772151898733,house
0.03600654664484452,0.5126582278481012,pencil
0.37970540098199673,0.759493670886076,tree
0.44844517184942717,0.350210970464135,bicycle
0.4713584288052373,0.3333333333333333,car
0.353518821603928,0.5,clock
0.49918166939443537,0.4050632911392405,fish
0.337152209492635,0.5928270042194093,guitar
0.3191489361702128,0.40717299578059074,house
0.2700490998363339,0.47468354430379744,pencil
0.42225859247135844,0.4831223628691983,tree
0.41080196399345337,0.5421940928270043,bicycle
1,0.6962025316455697,car
0.5090016366612111,0.4810126582278481,clock
0.4713584288052373,0.4451476793248945,fish
0.5711947626841244,0.5274261603375527,guitar
0.3518821603927987,0.6877637130801688,house
0.6006546644844517,0.41983122362869196,pencil
0.5122749590834698,0.7215189873417721,tree
0.44680851063829785,0.3860759493670886,bicycle
0.3911620294599018,0.39029535864978904,car
0.3944353518821604,0.5147679324894515,clock
0.22585924713584288,0.20675105485232068,fish
0.4533551554828151,0.6075949367088608,guitar
0.47299509001636664,0.5358649789029536,house
0.3076923076923077,0.34810126582278483,pencil
0.530278232405892,0.7890295358649789,tree
0.4288052373158756,0.4936708860759494,bicycle
0.41734860883797054,0.2489451476793249,car
0.3044189852700491,0.47468354430379744,clock
0.5499181669394435,0.3860759493670886,fish
0.5875613747954174,0.1940928270042194,guitar
0.4386252045826514,0.5717299578059072,house
0.563011456628478,0.05485232067510549,pencil
0.3355155482815057,0.679324894514768,tree
0.4713584288052373,0.510548523206751,bicycle
0.5155482815057283,0.5147679324894515,car
0.41243862520458263,0.6455696202531646,clock
0.44353518821603927,0.6160337552742616,fish
0.5057283142389526,0.7742616033755274,guitar
0.5433715220949263,0.5780590717299579,house
0.29296235679214405,0.689873417721519,pencil
0.41243862520458263,0.7679324894514767,tree
0.46317512274959083,0.4240506329113924,bicycle
0.4582651391162029,0.270042194092827,car
0.33878887070376434,0.46624472573839665,clock
0.25368248772504093,0.14345991561181434,fish
0.469721767594108,0.6476793248945147,guitar
0.3780687397708674,0.3881856540084388,house
0.37315875613747956,0.5337552742616034,pencil
0.5679214402618658,0.7067510548523207,tree
0.45990180032733224,0.4282700421940928,bicycle
0.5515548281505729,0.2320675105485232,car
0.37643207855973815,0.4409282700421941,clock
0.5728314238952537,0.43037974683544306,fish
0.5417348608837971,0.7637130801687764,guitar
0.4533551554828151,0.6413502109704642,house
0.5384615384615384,0.6708860759493671,pencil
0.46317512274959083,0.6751054852320675,tree
0.2160392798690671,0.26582278481012656,bicycle
0.2553191489361702,0.2742616033755274,car
0.2896890343698854,0.30168776371308015,clock
0.3486088379705401,0.17721518987341772,fish
0.2700490998363339,0.2320675105485232,guitar
0.2078559738134206,0.33544303797468356,house
0.3469721767594108,0.31856540084388185,pencil
0.22585924713584288,0.459915611814346,tree
0.23567921440261866,0.3143459915611814,bicycle
0.29623567921440264,0.29957805907172996,car
0.425531914893617,0.6160337552742616,clock
0.3436988543371522,0.3818565400843882,fish
0.2553191489361702,0.4451476793248945,guitar
0.2995090016366612,0.39029535864978904,house
0.3076923076923077,0.630801687763713,pencil
0.3486088379705401,0.5337552742616034,tree
0.3829787234042553,0.5337552742616034,bicycle
0.3109656301145663,0.24050632911392406,car
0.23404255319148937,0.3438818565400844,clock
0.3829787234042553,0.270042194092827,fish
0.18166939443535188,0.4957805907172996,guitar
0.3027823240589198,0.45358649789029537,house
0.06382978723404255,0.33122362869198313,pencil
0.24713584288052373,0.4810126582278481,tree
0.49263502454991814,0.35443037974683544,bicycle
0.630114566284779,0.3924050632911392,car
0.24549918166939444,0.33122362869198313,clock
0.5499181669394435,0.20675105485232068,fish
0.469721767594108,0.6582278481012658,guitar
0.530278232405892,0.5548523206751055,house
0.05564648117839607,0.7215189873417721,pencil
0.36824877250409166,0.7468354430379747,tree
0.5564648117839607,0.4388185654008439,bicycle
0.48936170212765956,0.22784810126582278,car
0.4386252045826514,0.3628691983122363,clock
0.4779050736497545,0.3459915611814346,fish
0.2733224222585925,0.7468354430379747,guitar
0.4238952536824877,0.5021097046413502,house
0.16530278232405893,0.26582278481012656,pencil
0.3911620294599018,0.7236286919831224,tree
0.3436988543371522,0.19831223628691982,bicycle
0.41080196399345337,0.229957805907173,car
0.40916530278232405,0.48945147679324896,clock
0.46153846153846156,0.1751054852320675,fish
0.4909983633387889,0.5569620253164557,guitar
0.44353518821603927,0.5084388185654009,house
0.2700490998363339,0.43037974683544306,pencil
0.15220949263502456,0.31856540084388185,tree
0.425531914893617,0.37130801687763715,bicycle
0.5973813420621932,0.3270042194092827,car
0.2520458265139116,0.34810126582278483,clock
0.4500818330605565,0.39029535864978904,fish
0.4959083469721768,0.22573839662447256,guitar
0.20621931260229132,0.5485232067510548,house
0.381342062193126,0.07805907172995781,pencil
0.20294599018003273,0.3227848101265823,tree
0.4353518821603928,0.4345991561181435,bicycle
0.5973813420621932,0.6666666666666666,car
0.4828150572831424,0.6624472573839663,clock
0.502454991816694,0.5021097046413502,fish
0.5106382978723404,0.5886075949367089,guitar
0.24386252045826515,0.229957805907173,house
0.5957446808510638,0.7763713080168776,pencil
